route_id,service_id,trip_id,shape_id,trip_headsign,direction_id,block_id
101,dbc9d29d-2ab6-447f-8a8a-dfb1e979ff35,d0b11f3c-a883-4af8-8436-84d668f7d92a,9170efc9-6722-4a0c-ab51-1c0c0cce06bb,Blue,0,a5fe19f1-ff53-4f96-90ec-a4cdf88a1ca0
10,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,a45b8b58-ea37-49d3-8200-b31b32e8fa2d,a3bf91dc-b99a-4c7d-a477-713a13e7153f,NORTH LOOP to Downtown Barrie Terminal,0,128b53b9-8b09-422d-aa07-5bfeac787afc
12B,44a51a1e-1453-4359-ae8c-348b0cf039d8,4065a607-68e1-4e6a-824b-29472f9fac45,3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,BARRIE SOUTH GO,0,1ac2b628-7439-4214-a113-82564a7cd5e0
8A,44a51a1e-1453-4359-ae8c-348b0cf039d8,394cfd2d-7658-457a-af6a-072b41f2d504,c244e423-dfe4-4d0b-857a-3a15342eb75b,RVH/YONGE to Georgian College,0,6b71a8dd-9af0-496b-8959-be051792b4a0
2B,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,bc9958f9-cbe1-412a-9980-56ebc26ae894,0b207682-7778-4958-a780-fdcbc9e02ba7,PARK PLACE to Park Place,0,9a873061-8691-47c9-b412-482239b0aeef
7B,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,bf9d3311-6928-4d53-96ee-e710ab71b48c,8668f823-571f-4aec-b96a-a1afe5590646,BEAR CREEK to Park Place,0,4d9b7895-1b72-478d-a488-d8c622aba0d3
7A,44a51a1e-1453-4359-ae8c-348b0cf039d8,d9fd7881-72ff-43bf-a6e5-7e4213cada4a,bcee9585-8175-4234-908d-b8da423a6202,GROVE to Georgian College,0,ee6fe1a9-2edb-459c-8043-639401304721
8A,44a51a1e-1453-4359-ae8c-348b0cf039d8,af73570d-953c-4783-8662-4c8f2742e2d0,c244e423-dfe4-4d0b-857a-3a15342eb75b,RVH/YONGE to Georgian College,0,7213cdcd-419d-4c45-a40d-5f2d8faa4d37
8A,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,cd148e0f-8d49-4eeb-8d9e-63efa63b25ea,afbfa417-e291-4d8c-b786-9bde91c721a0,RVH/YONGE to Georgian College,0,4b65a771-1fca-4407-88a1-96f3fa235ffe
12A,8f9838c0-bc19-455c-ae8e-5463323587b3,a7aab0ef-048a-4262-9a4d-9cb7f5ecda66,e0f4e937-0dcd-420c-8c21-5559d555a388,GEORGIAN MALL,0,a90499e5-15a0-4567-9bfe-c7619cb1cf1c
10,44a51a1e-1453-4359-ae8c-348b0cf039d8,65ca59a3-0e8b-49f6-a2cc-6e1caabd38dd,a3bf91dc-b99a-4c7d-a477-713a13e7153f,NORTH LOOP to Downtown Barrie Terminal,0,900c5498-e562-40c7-a6dc-44cc564cadef
12B,44a51a1e-1453-4359-ae8c-348b0cf039d8,e6adab30-1b6e-4d1b-b85a-b0dd44dff572,3663e74c-e6a9-4f15-94c5-a7c75caa0d7a,BARRIE SOUTH GO,0,024a8373-54f0-4a29-ace4-df3bde661958
101,44a51a1e-1453-4359-ae8c-348b0cf039d8,c6575979-7a73-4ee3-bd75-5595773abd00,9170efc9-6722-4a0c-ab51-1c0c0cce06bb,Blue,0,a4fe4e77-5dec-4ec8-a648-facac86a16ea
101,44a51a1e-1453-4359-ae8c-348b0cf039d8,e28ed63a-31a1-444f-b3eb-33bbcdd863e2,9170efc9-6722-4a0c-ab51-1c0c0cce06bb,Blue,0,a4fe4e77-5dec-4ec8-a648-facac86a16ea
10,3deb4186-b7cd-4e38-9ec5-a3fdf52e0157,ecb5370a-3643-4187-9c1e-c9aae920156f,a3bf91dc-b99a-4c7d-a477-713a13e7153f,NORTH LOOP to Downtown Barrie Terminal,0,a8fafd7b-f466-41bd-9457-a7e6b4543aad
400,8f9838c0-bc19-455c-ae8e-5463323587b3,e520a527-d41d-4baa-9e41-8ffeb3aa8719,1b47bde0-4d1d-4794-bfcb-65b91be20ca9,EXPRESS  to RVH,0,92ec8c9f-a6b9-4cfc-95e9-b524ad9b84bc
10,44a51a1e-1453-4359-ae8c-348b0cf039d8,cdc7cf39-2548-4156-b489-df230858904f,a3bf91dc-b99a-4c7d-a477-713a13e7153f,NORTH LOOP to Downtown Barrie Terminal,0,dbe08ac4-287a-4424-a2a9-de1274e724fe
400,44a51a1e-1453-4359-ae8c-348b0cf039d8,4575dd7b-c5cf-4e52-aaa6-8964a6591573,5f078fa5-240f-4aec-891c-957dc258acef,EXPRESS  to Park Place,1,02195af1-2e6e-421d-a108-6a4d3dae8a1b
100,44a51a1e-1453-4359-ae8c-348b0cf039d8,e9fc2b79-e2c1-48b9-99d1-3a85e2914fa5,db3414d7-3d13-4595-8456-beb9157f3f7a,Red Express  to Downtown Barrie Terminal,0,ac17029f-4f5a-4113-a7de-dbee5aec9e6d
11,9ee6fb54-fe95-4ae5-aec0-752c0780cffd,69dc4b44-f23b-4ad4-b450-3582d673d687,98ed568c-5eba-46aa-a22d-f8bc07b6f0c4,NORTH LOOP to Downtown Barrie Terminal,0,e1abc76e-09cc-42c6-89f2-b19d0e2ccb2f
